Order ID,Order Date,Ship Date,Customer Id,Product id,Actual price,Discounted price,Sold price,Quantity,Bill Amount,
CA-2011-141726,2011-07-20,2011-07-22,3DE998ecAD1ABB8,B01M5B0TPW,"2,490","1,819",671,3.00,2013.00,
CA-2014-116953,2014-04-25,2014-04-26,544F80dFf8E8fd8,B082KVTRW8,"1,900","1,199",701,10.00,7010.00,
US-2014-163300,2014-09-16,2014-09-22,b9b8275F1A5Cf97,B08CFJBZRK,"6,295","3,249",3046,7.00,21322.00,
US-2014-163300,2014-09-16,2014-09-22,f900721a6CAD4bc,B07H3WDC4X,999,349,650,7.00,4550.00,
US-2014-163300,2014-09-16,2014-09-22,D272FbdC55e3947,B07Q4QV1DL,"1,499",269,1230,3.00,3690.00,
US-2011-112991,2011-12-10,2011-12-14,D2FbAeD7Ba92C14,B0B56YRBNT,"13,499","8,999",4500,3.00,13500.00,
US-2011-112991,2011-12-10,2011-12-14,E37eEbA83Bb9C7c,B09NHVCHS9,199,59,140,4.00,560.00,
US-2011-112991,2011-12-10,2011-12-14,eF265Ffe5F32251,B01DF26V7A,"1,299",599,700,4.00,2800.00,
CA-2011-124079,2011-12-13,2011-12-17,a8fEbbf214fd0cc,B08K4PSZ3V,999,349,650,3.00,1950.00,
CA-2011-124079,2011-12-13,2011-12-17,C24caA81ad61d6c,B0B4F1YC3J,"19,499","13,999",5500,2.00,11000.00,
CA-2014-107244,2014-09-08,2014-09-12,A5a7Ad7d9b6f1B4,B08K4RDQ71,999,349,650,4.00,2600.00,
CA-2012-135580,2012-12-30,2013-01-03,502bfa3399cbAdB,B085CZ3SR1,599,499,100,3.00,300.00,
CA-2012-135580,2012-12-30,2013-01-03,f6d251eD4ae024E,B09YV3K34W,"9,999","2,199",7800,3.00,23400.00,
CA-2012-135580,2012-12-30,2013-01-03,98f7dCef6EF92dD,B09Z6WH2N1,499,95,404,6.00,2424.00,
CA-2012-135580,2012-12-30,2013-01-03,1083767cB9d88Cb,B09NL4DJ2Z,249,139,110,3.00,330.00,
CA-2012-135580,2012-12-30,2013-01-03,9a3ff6Ab5bfa0Fe,B0BGSV43WY,"7,999","4,499",3500,3.00,10500.00,
CA-2013-159016,2013-03-11,2013-03-12,A71261AFE0bfbc0,B0926V9CTV,599,89,510,5.00,2550.00,
CA-2013-159016,2013-03-11,2013-03-12,D0de99020DbDA12,B07WGPKMP5,"20,999","15,499",5500,8.00,44000.00,
CA-2011-102652,2011-04-06,2011-04-12,3CC9ff0fDF8837A,B0BBFJ9M3X,"15,999","13,999",2000,2.00,4000.00,
CA-2011-102652,2011-04-06,2011-04-12,D96FEF8459EcEb0,B09PLFJ7ZW,"4,999","1,999",3000,7.00,21000.00,
CA-2011-102652,2011-04-06,2011-04-12,dd80974F62EA6Ac,B0B53NXFFR,"5,999","1,399",4600,3.00,13800.00,
CA-2011-102652,2011-04-06,2011-04-12,FFF51Fbc317d01d,B07GNC2592,999,599,400,1.00,400.00,
CA-2014-136007,2014-02-24,2014-03-03,4FCb5dC6F5E0814,B09TP5KBN7,"1,099",199,900,5.00,4500.00,
CA-2014-136007,2014-02-24,2014-03-03,c5Ffc6b5BE3C17c,B0949SBKMP,"6,990","1,799",5191,5.00,25955.00,
US-2013-112970,2013-11-15,2013-11-16,380f4DdDC06fa82,B09V175NP7,"6,990","1,499",5491,3.00,16473.00,
CA-2012-130253,2012-12-14,2012-12-18,3254Bb7DcfD7AaC,B07WHSJXLF,"29,990","20,999",8991,3.00,26973.00,
CA-2014-122364,2014-09-25,2014-09-30,53caa2AEC37a6eb,B0BD3T6Z1D,"13,499","12,999",500,3.00,1500.00,
CA-2014-122364,2014-09-25,2014-09-30,de0dB69f8AfDBBf,B09LHYZ3GJ,"20,999","16,999",4000,3.00,12000.00,
CA-2013-117912,2013-02-04,2013-02-08,97AEFB7Ff65bCD0,B07WFPMGQQ,"27,990","19,999",7991,2.00,15982.00,
CA-2012-113215,2012-09-03,2012-09-08,b389BDfC3F2537D,B09QS9X9L8,"18,999","12,999",6000,3.00,18000.00,
CA-2012-111780,2012-12-25,2012-12-30,b33c57ff9eE1BdC,B0B6BLTGTT,"5,999","2,999",3000,5.00,15000.00,
CA-2012-111780,2012-12-25,2012-12-30,b52146EeE2ffdf7,B077Z65HSD,999,299,700,3.00,2100.00,
CA-2012-111780,2012-12-25,2012-12-30,B5C476bc39ddEbA,B09W5XR9RT,"1,999",970,1029,3.00,3087.00,
CA-2014-166695,2014-05-21,2014-05-25,EdBBe0D36479Dd7,B084DTMYWK,999,329,670,8.00,5360.00,
CA-2014-166695,2014-05-21,2014-05-25,a88dfEeFB2BFBf0,B0B53QLB9H,"5,999","1,299",4700,1.00,4700.00,
CA-2014-166695,2014-05-21,2014-05-25,407cfdB94Eb54Ee,B0BDYW3RN3,"3,500","1,989",1511,1.00,1511.00,
CA-2014-121398,2014-12-26,2014-12-30,342ADDf1c69d1Cc,B0B3RS9DNF,"9,999","1,999",8000,3.00,24000.00,
CA-2014-121398,2014-12-26,2014-12-30,5fe1294Eee679cf,B09QS9X16F,"18,999","12,999",6000,2.00,12000.00,
CA-2012-114048,2012-12-14,2012-12-18,DCFfe9Afb7c021E,B08HV25BBQ,"4,999","1,499",3500,3.00,10500.00,
US-2014-162068,2014-12-29,2015-01-01,CEaAfc1c3B5BBDE,B09LJ116B5,"20,999","16,999",4000,2.00,8000.00,
CA-2013-133802,2013-03-15,2013-03-21,fdCdfE6f31839E4,B0BMVWKZ8G,"8,499","1,999",6500,6.00,39000.00,
CA-2014-143378,2014-09-20,2014-09-26,FD02e393215fa89,B0BD92GDQH,"6,999","4,999",2000,3.00,6000.00,
CA-2014-143378,2014-09-20,2014-09-26,2Fce2356EbcA054,B08Y1SJVV5,666.66,99,567.66,3.00,1702.98,
CA-2014-143378,2014-09-20,2014-09-26,b8bf7E6c86AE1cb,B0B5GF6DQD,"5,999","2,499",3500,8.00,28000.00,
CA-2014-143378,2014-09-20,2014-09-26,D06FDEBbfef76e8,B09JS94MBV,"1,630","1,399",231,2.00,462.00,
CA-2014-145772,2014-06-04,2014-06-08,397BF95DFfb95A7,B09YV463SW,"9,999","1,499",8500,5.00,42500.00,
CA-2014-145772,2014-06-04,2014-06-08,ca7AA38695e8E0B,B07XLCFSSN,"1,900",899,1001,2.00,2002.00,
CA-2014-145772,2014-06-04,2014-06-08,5118ccfEcCFf92F,B09NL4DCXK,599,249,350,1.00,350.00,
US-2011-158400,2011-10-25,2011-10-28,b9c7eCDB6d34bEF,B0B8CHJLWJ,"1,199",299,900,4.00,3600.00,
CA-2013-148096,2013-08-17,2013-08-20,56C4dDB1EB7c004,B0B8ZWNR5T,499,79,420,2.00,840.00,
CA-2013-146766,2013-11-05,2013-11-05,cC66f892bbaEC38,B0BBFJLP21,"15,999","13,999",2000,4.00,8000.00,
CA-2011-131247,2011-03-30,2011-04-04,98C857b3cEC2C29,B01F262EUU,999,949,50,2.00,100.00,
US-2012-113593,2012-04-18,2012-04-20,D699d92E5Fd7f3F,B09VZBGL1N,499,99,400,3.00,1200.00,
CA-2011-133543,2011-12-22,2011-12-26,FFfA807FEf66F93,B0BNVBJW2S,"7,990","2,499",5491,4.00,21964.00,
CA-2014-105130,2014-11-22,2014-11-26,E2fEF1bA17A5A4B,B0B2DJ5RVQ,"1,999",689,1310,4.00,5240.00,
CA-2014-105130,2014-11-22,2014-11-26,a778DCf5C2d3193,B096TWZRJC,"1,899",499,1400,2.00,2800.00,
CA-2013-161928,2013-06-28,2013-06-30,eEF7ea406d36dbA,B09GP6FBZT,999,299,700,2.00,1400.00,
CA-2014-101322,2014-12-29,2015-01-01,E4b99e2ECD4c020,B0B3DV7S9B,499,209,290,6.00,1740.00,
CA-2011-111871,2011-03-18,2011-03-21,10A99b177AD1eC8,B09MKP344P,"12,999","8,499",4500,10.00,45000.00,
CA-2014-139437,2014-07-04,2014-07-09,22f54B5EbDe3f2F,B08JW1GVS7,"3,999","2,179",1820,4.00,7280.00,
CA-2013-161025,2013-12-04,2013-12-10,75eff8a1c363EAe,B09LHZSMRR,"20,999","16,999",4000,4.00,16000.00,
CA-2012-132815,2012-09-19,2012-09-22,8CB58f03eFe6dDe,B0B5V47VK4,"49,999","44,999",5000,2.00,10000.00,
CA-2013-143609,2013-12-12,2013-12-14,a8Eff9e04AdfC29,B08H21B6V7,"2,999","2,599",400,5.00,2000.00,
CA-2014-107986,2014-12-14,2014-12-14,E1CE0D4070F76F3,B09BNXQ6BR,"6,499","2,799",3700,3.00,11100.00,
CA-2013-118332,2013-12-17,2013-12-24,cCF3957FbB1eEbb,B01FSYQ2A4,"2,990","1,399",1591,5.00,7955.00,
CA-2014-119809,2014-08-19,2014-08-26,BBeBEB60E08738A,B08L5FM4JC,"2,400",649,1751,9.00,15759.00,
CA-2014-119809,2014-08-19,2014-08-26,fe58c05B5AE1c72,B0B54Y2SNX,"3,990",799,3191,7.00,22337.00,
CA-2014-119809,2014-08-19,2014-08-26,CbE7a1f6b80aD88,B08BQ947H3,149,149,0,3.00,0.00,
CA-2014-149944,2014-11-13,2014-11-17,A80989EE3Da7F7d,B082T6V3DT,"2,100",799,1301,3.00,3903.00,
CA-2014-149944,2014-11-13,2014-11-17,7f8049e6324ED3e,B0B7DHSKS7,"5,299","3,799",1500,2.00,3000.00,
CA-2011-128538,2011-10-11,2011-10-15,e5169aAa0A2cE5e,B09SJ1FTYV,"1,899",199,1700,1.00,1700.00,
US-2014-157224,2014-09-15,2014-09-19,c84FA04FDD3dB8C,B09XJ5LD6L,"32,999","23,999",9000,9.00,81000.00,
CA-2012-133445,2012-10-05,2012-10-09,b964E7dA75A0ccE,B07WHS7MZ1,"39,990","29,990",10000,1.00,10000.00,
CA-2012-133445,2012-10-05,2012-10-09,be3E2226351DDA8,B0BBVKRP7B,"1,999",281,1718,4.00,6872.00,
US-2014-142188,2014-09-12,2014-09-12,F14Ae2e5EAA065a,B09NY7W8YD,"11,999","7,998",4001,2.00,8002.00,
US-2014-142188,2014-09-12,2014-09-12,B29FCfBfD746fF7,B0BMM7R92G,999,249,750,3.00,2250.00,
US-2014-142188,2014-09-12,2014-09-12,33e0D2Ae0edf0Fd,B08M66K48D,599,299,300,11.00,3300.00,
US-2014-142188,2014-09-12,2014-09-12,2Eea6cb109d9d3A,B09RFB2SJQ,"1,899",499,1400,5.00,7000.00,
US-2014-142188,2014-09-12,2014-09-12,7ea1Bb5E45FCcAD,B0B82YGCF6,"3,499",899,2600,5.00,13000.00,
CA-2012-134075,2012-12-12,2012-12-16,Cb32e928AAEdf5F,B08HF4W2CT,"3,499","1,599",1900,3.00,5700.00,
CA-2012-134075,2012-12-12,2012-12-16,51fc98e4E80DEF6,B08BCKN299,999,120,879,2.00,1758.00,
US-2013-131912,2013-10-30,2013-11-02,929685f77ecba7c,B0B2X35B1K,"6,999","3,999",3000,1.00,3000.00,
CA-2013-165561,2013-11-25,2013-11-29,23b81b3c6bdB4ac,B09QS9CWLV,"18,999","12,999",6000,3.00,18000.00,
CA-2012-112305,2012-11-20,2012-11-25,B45bA53e816bf07,B0B1NX6JTN,"2,599","1,599",1000,6.00,6000.00,
CA-2012-112305,2012-11-20,2012-11-25,9B7bCbA060807BF,B078G6ZF5Z,"1,199",699,500,3.00,1500.00,
CA-2012-112305,2012-11-20,2012-11-25,3DbcDDda3F5baFA,B0BBW521YC,999,99,900,2.00,1800.00,
CA-2012-162607,2012-05-12,2012-05-18,A3FaF059bDeF94D,B09HSKYMB3,"9,999","7,915",2084,3.00,6252.00,
CA-2014-102379,2014-12-03,2014-12-07,e212B5C986BF9bf,B09YV42QHZ,"7,999","1,499",6500,1.00,6500.00,
CA-2014-102379,2014-12-03,2014-12-07,06e3a0B88eFC96f,B09BF8JBWX,"1,249","1,055",194,9.00,1746.00,
CA-2014-102379,2014-12-03,2014-12-07,e2e99dEdC2f4Cad,B0B5YBGCKD,599,150,449,5.00,2245.00,
US-2013-139087,2013-07-18,2013-07-23,78c5CF38BFC8bFE,B01GGKYKQM,700,219,481,3.00,1443.00,
US-2013-139087,2013-07-18,2013-07-23,14BEc500d6A777d,B09MY4W73Q,"1,799",474,1325,3.00,3975.00,
US-2013-139087,2013-07-18,2013-07-23,bB3D5A00BbA3bC4,B08R69VDHT,499,115,384,5.00,1920.00,
US-2013-139087,2013-07-18,2013-07-23,0B8cDF820f0FEF5,B09T37CKQ5,599,239,360,7.00,2520.00,
US-2013-139087,2013-07-18,2013-07-23,F806889ebb2aBdc,B09GFPN6TP,"9,499","7,499",2000,2.00,4000.00,
US-2013-139087,2013-07-18,2013-07-23,101e5D1E0A29Aa3,B0B298D54H,999,265,734,2.00,1468.00,
US-2013-139087,2013-07-18,2013-07-23,cAd6fDE09dD5fef,B08VB57558,"74,999","37,990",37009,3.00,111027.00,
CA-2013-100944,2013-09-25,2013-09-29,e090f2CAF78D1fa,B09CMP1SC8,499,199,300,5.00,1500.00,
CA-2013-100944,2013-09-25,2013-09-29,C8Aa24e3B9E8B0d,B09YLXYP7Y,399,179,220,5.00,1100.00,
CA-2011-100090,2011-07-08,2011-07-12,5BF40306BA799d0,B0B9BXKBC7,"3,999","1,799",2200,3.00,6600.00,
CA-2011-100090,2011-07-08,2011-07-12,eF1EdAcfc933489,B09NY6TRXG,"11,999","8,499",3500,6.00,21000.00,
US-2012-139675,2012-03-13,2012-03-18,080F07eD9FC82ed,B09NVPJ3P4,"3,999","1,999",2000,4.00,8000.00,
US-2012-139675,2012-03-13,2012-03-18,cDC814CAeCFcbba,B0B3NDPCS9,"17,999","3,999",14000,8.00,112000.00,
CA-2012-151253,2012-04-22,2012-04-26,AA8127Eb6Cb62Cb,B09VGKFM7Y,499,219,280,3.00,840.00,
CA-2012-151253,2012-04-22,2012-04-26,cDBacB5be591eCa,B07QCWY5XV,"1,399",599,800,3.00,2400.00,
CA-2011-169852,2011-10-21,2011-10-26,E3c7AD5Cde565cD,B098QXR9X2,"2,999","2,499",500,3.00,1500.00,
CA-2014-107314,2014-12-01,2014-12-04,74443F17aa0725e,B07H1S7XW8,499,89,410,3.00,1230.00,
CA-2013-163328,2013-11-05,2013-11-07,87Eab13E8b9C18a,B0BNXFDTZ2,"11,999","2,999",9000,7.00,63000.00,
CA-2013-163328,2013-11-05,2013-11-07,3782d1AbCF86496,B088ZFJY82,"1,499",314,1185,1.00,1185.00,
CA-2013-163328,2013-11-05,2013-11-07,AdF14cE45b4fd08,B0B4F4QZ1H,"19,499","13,999",5500,3.00,16500.00,
CA-2013-163328,2013-11-05,2013-11-07,53dC87C2Ffe6bb9,B09BCNQ9R2,499,139,360,3.00,1080.00,
CA-2013-163328,2013-11-05,2013-11-07,6E8b320EdeD15Ed,B0B9BD2YL4,"6,999","2,599",4400,8.00,35200.00,
CA-2013-163328,2013-11-05,2013-11-07,a18b1Fe5D8E0FFE,B071Z8M4KX,999,365,634,1.00,634.00,
CA-2011-112837,2011-09-11,2011-09-16,4b2Fd6afBc2b43B,B09N3ZNHTY,"4,490","1,499",2991,3.00,8973.00,
CA-2014-161459,2014-11-26,2014-11-30,Fb0FDba4e37AF5B,B0B3RRWSF6,"9,999","1,998",8001,5.00,40005.00,
CA-2014-161459,2014-11-26,2014-11-30,8dBC3De87B82F0f,B0B5B6PQCT,"7,990","1,799",6191,6.00,37146.00,
CA-2012-110289,2012-10-29,2012-11-02,Af1431b64FE4DBF,B005FYNT3G,650,289,361,5.00,1805.00,
CA-2012-110289,2012-10-29,2012-11-02,72AD1509E35FFB2,B01J0XWYKQ,895,599,296,4.00,1184.00,
CA-2013-165995,2013-08-31,2013-09-07,bbE1DDC7F7BbfDf,B09CTRPSJR,237,217,20,4.00,80.00,
CA-2013-165995,2013-08-31,2013-09-07,62D4D97B24Ab5fC,B08JQN8DGZ,"2,990","1,299",1691,5.00,8455.00,
CA-2012-104486,2012-05-01,2012-05-06,06338CDfD4a28F1,B0B72BSW7K,699,263,436,1.00,436.00,
CA-2012-104486,2012-05-01,2012-05-06,2B7daeDEDC7725D,B0BDRVFDKP,"1,000",569,431,3.00,1293.00,
CA-2012-104486,2012-05-01,2012-05-06,adDD4Da93Dc13ed,B0B5LVS732,"4,999","1,999",3000,2.00,6000.00,
CA-2014-139080,2014-01-24,2014-01-29,8e6aD823A6eAEcA,B08TV2P1N8,"3,990","1,399",2591,5.00,12955.00,
CA-2014-139080,2014-01-24,2014-01-29,aFDF4aFCa7Be6EB,B07XCM6T4N,"1,499",349,1150,4.00,4600.00,
CA-2014-139080,2014-01-24,2014-01-29,fc93923Cdb44b48,B07T5DKR5D,399,149,250,1.00,250.00,
CA-2014-139080,2014-01-24,2014-01-29,4C6dD9f7bcbed9d,B01DEWVZ2C,999,599,400,6.00,2400.00,
CA-2012-115693,2012-12-10,2012-12-15,0DC4332A50d6C6F,B07PR1CL3S,"3,990","1,220",2770,2.00,5540.00,
US-2011-107993,2011-11-25,2011-11-30,49aD7Dfa8cD2B13,B09V12K8NT,"6,990","1,499",5491,7.00,38437.00,
CA-2014-110443,2014-11-22,2014-11-26,39da4E98D47D392,B07JQKQ91F,999,499,500,5.00,2500.00,
CA-2014-110443,2014-11-22,2014-11-26,BDE2F6eF874db60,B08W56G1K9,999,99,900,1.00,900.00,
CA-2014-110443,2014-11-22,2014-11-26,e6cE2fa46D8B32f,B07WG8PDCW,"1,299",349,950,8.00,7600.00,
US-2014-147998,2014-05-20,2014-05-25,1f7BECAD9ccCda1,B01L8ZNWN2,"1,500",475,1025,5.00,5125.00,
US-2013-116442,2013-12-16,2013-12-23,1DB39e7Ae3Dc555,B009VCGPSY,649,269,380,2.00,760.00,
US-2011-163797,2011-04-08,2011-04-13,D9544D1Ba89D1c8,B0B296NTFV,599,299,300,8.00,2400.00,
CA-2014-154074,2014-09-01,2014-09-03,e0c4AfcBDA20BED,B09NVPSCQT,"3,999","1,599",2400,2.00,4800.00,
CA-2014-154074,2014-09-01,2014-09-03,A4A70f48DDD19fc,B09YV4RG4D,"7,999","1,499",6500,7.00,45500.00,
CA-2014-144750,2014-08-22,2014-08-22,2733BDa2cCCfDDE,B07TCN5VR9,999,329,670,1.00,670.00,
CA-2011-159121,2011-07-26,2011-08-01,A64C2186EbBa7aD,B00ZYLMQH0,"1,799",549,1250,7.00,8750.00,
CA-2012-149650,2012-10-24,2012-10-27,31F497BFEdea708,B09YV4MW2T,"9,999","2,199",7800,8.00,62400.00,
US-2014-116897,2014-05-28,2014-05-30,57DAB79F18FCe13,B01HJI0FS2,650,299,351,4.00,1404.00,
US-2014-116897,2014-05-28,2014-05-30,80b4C6EdecedaB0,B076B8G5D8,"1,995",798,1197,5.00,5985.00,
US-2014-116897,2014-05-28,2014-05-30,CdC21FA47DcA6e7,B07JW9H4J1,"1,099",399,700,3.00,2100.00,
CA-2014-161102,2014-08-01,2014-08-04,7DDe7Fdf17fCaca,B014SZO90Y,315,266,49,2.00,98.00,
CA-2014-161102,2014-08-01,2014-08-04,Fe2b6Ef83499971,B07KCMR8D6,50,50,0,7.00,0.00,
CA-2014-153080,2014-05-23,2014-05-26,0aeF1F37663e82E,B00N1U9AJS,165,130,35,7.00,245.00,
CA-2014-167640,2014-03-07,2014-03-11,2b0aDCb1eFAf63E,B07KY3FNQP,"1,290",449,841,6.00,5046.00,
CA-2014-167640,2014-03-07,2014-03-11,c8Cb9D2CcB2C3Ce,B0B3N7LR6K,"16,999","3,999",13000,4.00,52000.00,
CA-2014-167640,2014-03-07,2014-03-11,1a5052EaEA363D8,B07QZ3CZ48,"1,290",399,891,7.00,6237.00,
CA-2014-167640,2014-03-07,2014-03-11,D72c1BAdDAFfECa,B09T3H12GV,"2,498","1,399",1099,2.00,2198.00,
US-2014-116652,2014-09-16,2014-09-20,00FFCc74aCcB5BD,B098NS6PVG,349,199,150,3.00,450.00,
US-2014-116652,2014-09-16,2014-09-20,E1F9eeD16CD0B5E,B096MSW6CT,999,199,800,5.00,4000.00,
US-2014-116652,2014-09-16,2014-09-20,A900ebAB9C1A591,B09ZQK9X8G,"5,999","2,998",3001,10.00,30010.00,
US-2014-116652,2014-09-16,2014-09-20,F8775a0B1d3504E,B08ZJDWTJ1,"4,999","4,098",901,2.00,1802.00,
US-2014-116652,2014-09-16,2014-09-20,EfB0A49ADfc3246,B08FTFXNNB,"1,999",499,1500,1.00,1500.00,
US-2014-107888,2014-11-17,2014-11-20,6Ab34FdcE8E5e02,B08YDFX7Y1,449,299,150,6.00,900.00,
US-2014-107888,2014-11-17,2014-11-20,cb4F18Ba4B81649,B08HDJ86NZ,699,329,370,2.00,740.00,
US-2014-107888,2014-11-17,2014-11-20,D64bf9154BbDFe9,B087FXHB6J,999,699,300,3.00,900.00,
US-2014-107888,2014-11-17,2014-11-20,09BEad84b8Dd813,B07N42JB4S,"3,990",799,3191,1.00,3191.00,
CA-2014-161578,2014-12-17,2014-12-22,2D1a36dac6a635F,B0B31BYXQQ,"5,499","1,399",4100,2.00,8200.00,
CA-2014-161578,2014-12-17,2014-12-22,Fea1e4F704D5fAA,B08CF3B7N1,399,154,245,5.00,1225.00,
CA-2013-160941,2013-07-22,2013-07-27,b588B5edb16bCfC,B07SLMR1K6,"1,350",519,831,5.00,4155.00,
CA-2013-160941,2013-07-22,2013-07-27,f9e8aeAcd5c0fbC,B09MQSCJQ1,"7,990","2,299",5691,1.00,5691.00,
CA-2013-161543,2013-05-11,2013-05-17,f9D2b311e232F4A,B094YFFSMY,"1,999",399,1600,2.00,3200.00,
CA-2014-123085,2014-03-04,2014-03-09,6C439Ef4D73Fbe9,B092X94QNQ,"3,990","1,499",2491,8.00,19928.00,
CA-2014-123085,2014-03-04,2014-03-09,3BEb4Fc4BacF8e5,B0846D5CBP,"1,295","1,295",0,3.00,0.00,
CA-2011-103660,2011-08-25,2011-08-30,f28Af6808f12FaD,B00KXULGJQ,"5,499","1,889",3610,7.00,25270.00,
CA-2013-169887,2013-10-23,2013-10-23,A1C532de63DccD5,B08H9Z3XQW,"1,490",455,1035,1.00,1035.00,
CA-2013-169887,2013-10-23,2013-10-23,6372fDD324B57Bf,B08LPJZSSW,995,399,596,3.00,1788.00,
CA-2013-169887,2013-10-23,2013-10-23,cb054FeD01fCCED,B09MT84WV5,"3,999","1,059",2940,3.00,8820.00,
CA-2013-148516,2013-08-08,2013-08-12,02898865ef261D8,B08Y1TFSP6,"1,000",149,851,3.00,2553.00,
CA-2012-103716,2012-04-30,2012-05-06,83BE9B53aa446b7,B08CYPB15D,761,717,44,3.00,132.00,
CA-2012-103716,2012-04-30,2012-05-06,9bd61a1419db0DF,B085HY1DGR,999,99,900,5.00,4500.00,
CA-2014-146346,2014-06-18,2014-06-21,c3928aAEf93beA7,B00MFPCY5C,299,39,260,3.00,780.00,
CA-2013-148852,2013-05-27,2013-06-01,Fbb4AA4EA3c51EB,B07JJFSG2B,"2,500",889,1611,3.00,4833.00,
CA-2013-148852,2013-05-27,2013-06-01,dEDa1a7Acf11A2f,B09NR6G588,"4,999","1,199",3800,7.00,26600.00,
CA-2013-148852,2013-05-27,2013-06-01,e6bFE30AEf105Ab,B07JPX9CR7,"1,299",569,730,4.00,2920.00,
CA-2013-148852,2013-05-27,2013-06-01,14B104A02f5a744,B08D11DZ2W,"8,999","1,499",7500,6.00,45000.00,
CA-2013-148852,2013-05-27,2013-06-01,10Ed67eBb0edBD2,B07Q7561HD,180,149,31,3.00,93.00,
CA-2013-168921,2013-10-21,2013-10-23,e1b5eCa0a12CBAE,B0819HZPXL,549,399,150,3.00,450.00,
CA-2013-123512,2013-06-18,2013-06-20,ecf299F385ECf3d,B00LXTFMRS,225,191,34,2.00,68.00,
CA-2013-123512,2013-06-18,2013-06-20,fA9E5e13CECd1B1,B0B9LDCX89,999,129,870,6.00,5220.00,
CA-2013-123512,2013-06-18,2013-06-20,4a8cd0beB6A4EdD,B0765B3TH7,599,199,400,4.00,1600.00,
CA-2011-130449,2011-09-06,2011-09-09,bFb2a3Eac67Cfd8,B0B1F6GQPS,"4,499",999,3500,6.00,21000.00,
CA-2011-130449,2011-09-06,2011-09-09,815cc9aF2f0DC56,B07LG59NPV,"4,499",899,3600,8.00,28800.00,
CA-2011-138513,2011-05-23,2011-05-27,5bfb8fC7A97f05a,B07RD611Z8,"2,499","1,799",700,2.00,1400.00,
CA-2013-105081,2013-12-26,2013-12-31,BFb070aaf58CFBc,B08WRWPM22,499,176.63,322.37,3.00,967.11,
CA-2013-105081,2013-12-26,2013-12-31,58DEaeF3df1dB4D,B00AXHBBXU,550,522,28,5.00,140.00,
CA-2013-166275,2013-10-25,2013-10-25,9Ed8D84735717F0,B08MCD9JFY,"1,999",799,1200,1.00,1200.00,
US-2012-156496,2012-08-10,2012-08-16,B08D4cD0dA26BBB,B083RCTXLL,"1,199",681,518,4.00,2072.00,
US-2012-156496,2012-08-10,2012-08-16,853D8f80cFcD7bf,B08HLZ28QC,"3,490","1,199",2291,7.00,16037.00,
US-2012-156496,2012-08-10,2012-08-16,ce9549Aa59E2F5A,B07GVR9TG7,"4,999","2,499",2500,4.00,10000.00,
US-2013-127334,2013-12-16,2013-12-22,DEeB660E2e47C36,B0856HY85J,"4,999","1,799",3200,3.00,9600.00,
US-2013-127334,2013-12-16,2013-12-22,7fd07F597e9eE63,B07CD2BN46,599,429,170,2.00,340.00,
CA-2014-135937,2014-02-21,2014-02-28,0afAA5D950e833c,B07PLHTTB4,499,100,399,3.00,1197.00,
CA-2014-135937,2014-02-21,2014-02-28,C6c3A5160b8dbAD,B077T3BG5L,399,329,70,1.00,70.00,
CA-2014-135937,2014-02-21,2014-02-28,D3B64e08A959dCA,B08DDRGWTJ,299,229,70,2.00,140.00,
CA-2014-135937,2014-02-21,2014-02-28,ACDa8Fc7ffeB1D5,B079Y6JZC8,299,139,160,5.00,800.00,
CA-2014-135937,2014-02-21,2014-02-28,A0cf16C18cB09ff,B0856HNMR7,"2,499","1,199",1300,2.00,2600.00,
CA-2014-135937,2014-02-21,2014-02-28,33f30cb71A1Ad73,B0B12K5BPM,"2,299","1,049",1250,9.00,11250.00,
CA-2011-154837,2011-08-23,2011-08-27,3A29b3AD81d1607,B08MTCKDYN,299,119,180,2.00,360.00,
CA-2012-153794,2012-09-11,2012-09-16,B4e11acb4C6E79c,B08CF3D7QR,339,154,185,7.00,1295.00,
CA-2011-150329,2011-10-10,2011-10-14,dceA76F17F25eb5,B00LVMTA2A,250,225,25,7.00,175.00,
CA-2011-109134,2011-11-05,2011-11-10,7bB13624aC0CF77,B07TR5HSR9,"1,499",656,843,6.00,5058.00,
CA-2012-165162,2012-05-14,2012-05-21,1BA8b0A977e1cf5,B0819ZZK5K,"2,800","1,109",1691,4.00,6764.00,
CA-2014-140494,2014-03-11,2014-03-16,5Dcf15C6f5de2aC,B096VF5YYF,"7,990","2,999",4991,4.00,19964.00,
CA-2014-145429,2014-07-22,2014-07-26,c0fBFEbf1dDF0f6,B08QJJCY2Q,299,169,130,2.00,260.00,
CA-2014-145429,2014-07-22,2014-07-26,733fDB2EaA5eBF9,B07L5L4GTB,404,309,95,2.00,190.00,
CA-2014-145429,2014-07-22,2014-07-26,b7Ec34eEED9D32f,B07L8KNP5F,"1,399",599,800,3.00,2400.00,
CA-2012-139164,2012-06-23,2012-06-28,BFa21CFDb9C3EFB,B08CF4SCNP,599,299,300,2.00,600.00,
CA-2012-139164,2012-06-23,2012-06-28,9Aff797a95a37A7,B09XX51X2G,999,449,550,3.00,1650.00,
CA-2012-139164,2012-06-23,2012-06-28,ec33A8bC91BDeE4,B01M72LILF,"1,295",799,496,3.00,1488.00,
CA-2012-123141,2012-11-14,2012-11-19,D3EA0dfD2C10FC3,B07KSMBL2H,700,219,481,4.00,1924.00,
